welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,demo.block_1/age,demo.block_1/gender,demo.block_1/education,demo.block_1/handedness,demo.block_1/experience,demo.block_1/pe3,demo.block_1/fatigue,demo.block_1/attention,miq.block_1/miq1.miq1,miq.block_1/miq2.miq2,miq.block_1/miq3.miq3,miq.block_1/miq4.miq4,miq.block_1/miq5.miq5,miq.block_1/miq6.miq6,miq.block_1/miq_attention_check.attention_check,miq.block_1/miq7.miq7,miq.block_1/miq8.miq8,miq.block_1/miq9.miq9,miq.block_1/miq10.miq10,miq.block_1/miq11.miq11,miq.block_1/miq12.miq12,bye.started,bye.stopped
0.0003,1.1543,space,1.1299,,021,001,2025-04-16_15h36.35.078,PsychoPy_ExpMarche,2024.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
,,,,,021,001,2025-04-16_15h36.35.078,PsychoPy_ExpMarche,2024.2.0,Win32,59.88023952,22,Femme,graduate,right,FALSE,FALSE,7,7,,,,,,,,,,,,,,,
,,,,,021,001,2025-04-16_15h36.35.078,PsychoPy_ExpMarche,2024.2.0,Win32,59.88023952,,,,,,,,,5,3,6,5,5,6,3,3,3,7,4,7,7,,
,,,,,021,001,2025-04-16_15h36.35.078,PsychoPy_ExpMarche,2024.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,499.5401,502.5343
